cp,municipio,estado,estado_clave,lat,lng
77214,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77215,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77216,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77217,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77220,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77229,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77230,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77238,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77239,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77240,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77249,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77250,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77259,"Felipe Carrillo Puerto","Quintana Roo",QROO,21.1743,-86.8466
77300,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77302,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77303,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77304,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77305,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77306,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77307,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77310,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77320,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77326,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77330,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77333,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77350,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77355,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77360,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77365,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77366,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77367,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77368,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77369,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77370,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77376,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77377,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77380,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77385,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77390,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77398,"Lázaro Cárdenas","Quintana Roo",QROO,21.1743,-86.8466
77400,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77402,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77403,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77404,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77406,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77407,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77408,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77409,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77410,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77412,"Isla Mujeres","Quintana Roo",QROO,21.1743,-86.8466
77500,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77503,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77504,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77505,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77506,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77507,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77508,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77509,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77510,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77513,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77514,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77515,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77516,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77517,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77518,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77519,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77520,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77524,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77525,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77526,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77527,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77528,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77529,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77530,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77533,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77534,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77535,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77536,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77537,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77538,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77539,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77540,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77560,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77566,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77567,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77569,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77580,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77586,"Benito Juárez","Quintana Roo",QROO,21.1743,-86.8466
77600,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77609,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77610,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77613,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77620,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77622,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77645,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77660,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77664,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77665,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77666,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77667,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77670,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77673,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77675,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77676,"Cozumel","Quintana Roo",QROO,21.1743,-86.8466
77710,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77712,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77713,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77714,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77716,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77717,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77718,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77720,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77723,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77724,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77725,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77726,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77727,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77728,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77730,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77733,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77734,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77735,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77737,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77750,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77753,"Solidaridad","Quintana Roo",QROO,21.1743,-86.8466
77760,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77762,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77764,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77766,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77768,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77774,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77776,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77785,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77786,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77793,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77794,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77795,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77796,"Tulum","Quintana Roo",QROO,21.1743,-86.8466
77800,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77805,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77806,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77807,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77808,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77809,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77850,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77858,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77859,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77870,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77873,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77874,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77875,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77876,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77878,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77880,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77882,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77883,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77889,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77890,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77893,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77894,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77895,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77896,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77898,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77899,"José María Morelos","Quintana Roo",QROO,21.1743,-86.8466
77900,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77903,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77904,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77905,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77906,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77907,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77910,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77913,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77914,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77915,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77916,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77917,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77920,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77923,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77924,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77925,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77926,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77927,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77930,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77933,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77934,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77935,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77936,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77937,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77940,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77943,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77944,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77945,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77946,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77947,"Bacalar","Quintana Roo",QROO,21.1743,-86.8466
77950,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77953,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77954,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77955,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77957,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77959,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77960,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77962,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77963,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77965,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77966,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77970,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77973,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77976,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77977,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77980,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77983,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77984,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77985,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77986,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77987,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77990,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77992,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77994,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77995,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
77997,"Othón P. Blanco","Quintana Roo",QROO,21.1743,-86.8466
78000,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78008,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78009,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78037,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78038,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78040,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78048,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78049,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78100,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78103,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78106,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78107,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78109,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78110,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78115,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78116,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78117,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78120,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78130,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78133,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78135,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78136,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78137,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78140,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78143,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78144,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78145,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78146,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78147,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78148,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78150,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78153,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78154,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78165,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78170,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78173,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78174,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78175,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78176,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78177,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78178,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78180,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78183,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78200,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78209,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78210,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78213,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78214,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78215,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78216,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78217,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78218,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78219,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78220,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78230,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78233,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78234,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78235,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78236,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78238,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78239,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78240,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78250,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78258,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78259,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78260,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78268,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78269,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78270,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78280,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78290,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78294,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78295,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78298,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78300,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78306,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78307,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78308,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78309,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78310,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78318,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78319,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78320,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78328,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78330,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78338,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78339,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78340,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78342,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78348,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78349,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78350,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78356,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78357,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78358,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78359,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78360,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78363,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78364,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78365,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78366,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78367,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78368,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78369,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78370,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78377,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78378,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78379,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78380,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78384,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78385,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78387,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78388,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78389,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78390,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78394,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78395,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78396,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78397,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78398,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78399,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78400,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78403,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78404,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78405,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78406,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78407,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78410,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78413,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78414,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78415,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78416,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78418,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78420,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78421,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78423,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78424,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78425,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78426,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78427,"San Luis Potosí","San Luis Potosí",SLP,22.1565,-100.9855
78430,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78432,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78433,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78434,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78435,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78436,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78437,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78438,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78439,"Soledad de Graciano Sánchez","San Luis Potosí",SLP,22.1565,-100.9855
78440,"Cerro de San Pedro","San Luis Potosí",SLP,22.1565,-100.9855
78443,"Cerro de San Pedro","San Luis Potosí",SLP,22.1565,-100.9855
78444,"Cerro de San Pedro","San Luis Potosí",SLP,22.1565,-100.9855
78445,"Cerro de San Pedro","San Luis Potosí",SLP,22.1565,-100.9855
78446,"Cerro de San Pedro","San Luis Potosí",SLP,22.1565,-100.9855
78447,"Cerro de San Pedro","San Luis Potosí",SLP,22.1565,-100.9855
78448,"Cerro de San Pedro","San Luis Potosí",SLP,22.1565,-100.9855
78450,"Ahualulco","San Luis Potosí",SLP,22.1565,-100.9855
78453,"Ahualulco","San Luis Potosí",SLP,22.1565,-100.9855
78454,"Ahualulco","San Luis Potosí",SLP,22.1565,-100.9855
78455,"Ahualulco","San Luis Potosí",SLP,22.1565,-100.9855
78456,"Ahualulco","San Luis Potosí",SLP,22.1565,-100.9855
78457,"Ahualulco","San Luis Potosí",SLP,22.1565,-100.9855
78460,"Mexquitic de Carmona","San Luis Potosí",SLP,22.1565,-100.9855
78463,"Mexquitic de Carmona","San Luis Potosí",SLP,22.1565,-100.9855
78464,"Mexquitic de Carmona","San Luis Potosí",SLP,22.1565,-100.9855
